Employee.ID,Designation,Type.of.Leave_Absent,Type.of.Leave_Casual Leave,Type.of.Leave_Casual Leave Confirmed COE,Type.of.Leave_Earned Leave,Type.of.Leave_Earned Leave Confirmed COE,Type.of.Leave_LWP,Type.of.Leave_Sick Leave,Leave.applied.for.no..of.days,Date.of.joining.the.company,Status.of.Leave_Absent,Status.of.Leave_Approved,Status.of.Leave_Rejected,From.my,To.my
VHR260,Trainee Dealer,0,0,0,1,0,0,0,0.5,01-06-2016,0,1,0,42017,42017
VHR260,Trainee Dealer,0,0,0,1,0,0,0,1,01-06-2016,0,1,0,42017,42017
VHR260,Trainee Dealer,0,0,0,1,0,0,0,1,01-06-2016,0,1,0,32017,32017
VHR260,Trainee Dealer,0,0,0,1,0,0,0,0.5,01-06-2016,0,1,0,32017,32017
VHR260,Trainee Dealer,0,0,0,0,0,1,0,0.5,01-06-2016,0,1,0,52017,52017
VHR260,Trainee Dealer,0,0,0,0,0,1,0,3,01-06-2016,0,1,0,52017,52017
VHR260,Trainee Dealer,0,0,0,0,0,1,0,0.5,01-06-2016,0,1,0,22017,22017
VHR260,Trainee Dealer,0,0,0,0,0,1,0,2,01-06-2016,0,1,0,22017,22017
VHR263,Trainee Dealer,0,0,0,1,0,0,0,1,25-01-2016,0,1,0,42017,42017
VHR263,Trainee Dealer,0,0,0,1,0,0,0,0.5,25-01-2016,0,1,0,42017,42017
VHR263,Trainee Dealer,0,0,0,1,0,0,0,0.5,25-01-2016,0,1,0,42017,42017
VHR263,Trainee Dealer,0,0,0,1,0,0,0,0.5,25-01-2016,0,1,0,42017,42017
VHR263,Trainee Dealer,0,0,0,1,0,0,0,0.5,25-01-2016,0,1,0,42017,42017
VHR263,Trainee Dealer,0,0,0,1,0,0,0,0.5,25-01-2016,0,1,0,32017,32017
VHR263,Trainee Dealer,0,0,0,1,0,0,0,1,25-01-2016,0,1,0,12017,12017
VHR263,Trainee Dealer,0,0,0,1,0,0,0,1,25-01-2016,0,1,0,12017,12017
VHR263,Trainee Dealer,0,0,0,1,0,0,0,1,25-01-2016,0,1,0,12017,12017
VHR263,Trainee Dealer,0,0,0,0,0,1,0,1,25-01-2016,0,1,0,52017,52017
VHR263,Trainee Dealer,0,0,0,0,0,1,0,1,25-01-2016,0,1,0,52017,52017
VHR263,Trainee Dealer,0,0,0,0,0,1,0,0.5,25-01-2016,0,1,0,22017,22017
VHR263,Trainee Dealer,0,0,0,0,0,1,0,0.5,25-01-2016,0,1,0,22017,22017
VHR263,Trainee Dealer,0,0,0,0,0,1,0,0.5,25-01-2016,0,1,0,22017,22017
VHR263,Trainee Dealer,0,0,0,0,0,1,0,0.5,25-01-2016,0,1,0,22017,22017
VHR263,Trainee Dealer,0,0,0,0,0,1,0,0.5,25-01-2016,0,1,0,12017,12017
VHR263,Trainee Dealer,0,0,0,0,0,1,0,0.5,25-01-2016,0,1,0,12017,12017
VHR263,Trainee Dealer,0,0,0,1,0,0,0,1,25-01-2016,0,1,0,22017,22017
VHR264,Trainee Dealer,0,0,0,1,0,0,0,0.5,10-02-2016,1,0,0,22017,22017
VHR264,Trainee Dealer,0,0,0,1,0,0,0,1,10-02-2016,1,0,0,42017,42017
VHR264,Trainee Dealer,0,0,0,1,0,0,0,1,10-02-2016,1,0,0,42017,42017
VHR264,Trainee Dealer,0,0,0,0,0,1,0,1,10-02-2016,1,0,0,52017,52017
VHR264,Trainee Dealer,0,1,0,0,0,0,0,0.5,10-02-2016,1,0,0,52017,52017
VHR265,Trainee Dealer,0,0,0,0,0,0,1,1,01-04-2016,0,1,0,42017,42017
VHR265,Trainee Dealer,0,0,0,1,0,0,0,1,01-04-2016,0,1,0,32017,32017
VHR265,Trainee Dealer,0,0,0,1,0,0,0,1,01-04-2016,0,1,0,32017,32017
VHR265,Trainee Dealer,0,1,0,0,0,0,0,0.5,01-04-2016,0,1,0,52017,52017
VHR265,Trainee Dealer,0,0,0,1,0,0,0,0.5,01-04-2016,0,1,0,22017,22017
VHR265,Trainee Dealer,0,0,0,1,0,0,0,1,01-04-2016,0,1,0,12017,12017
VHR265,Trainee Dealer,0,0,0,1,0,0,0,1,01-04-2016,0,1,0,12017,12017
VHR265,Trainee Dealer,0,0,0,0,0,1,0,1,01-04-2016,0,1,0,32017,32017
VHR265,Trainee Dealer,0,0,0,0,0,1,0,3,01-04-2016,0,1,0,52017,52017
VHR265,Trainee Dealer,0,0,0,0,0,1,0,1,01-04-2016,0,1,0,22017,22017
VHR265,Trainee Dealer,0,0,0,0,0,1,0,2,01-04-2016,0,1,0,22017,22017
VHR265,Trainee Dealer,0,0,0,0,0,1,0,0.5,01-04-2016,0,1,0,22017,22017
VHR267,Trainee Dealer,0,0,0,1,0,0,0,0.5,01-04-2016,0,1,0,42017,42017
VHR267,Trainee Dealer,0,0,0,1,0,0,0,1,01-04-2016,0,1,0,32017,32017
VHR267,Trainee Dealer,0,0,0,1,0,0,0,3,01-04-2016,0,1,0,52017,52017
VHR267,Trainee Dealer,0,0,0,1,0,0,0,1,01-04-2016,0,1,0,22017,22017
VHR267,Trainee Dealer,0,0,0,1,0,0,0,1,01-04-2016,0,1,0,12017,12017
VHR267,Trainee Dealer,0,0,0,0,0,1,0,2,01-04-2016,0,1,0,52017,52017
VHR267,Trainee Dealer,0,0,0,0,0,1,0,0.5,01-04-2016,0,1,0,12017,12017
VHR267,Trainee Dealer,0,0,0,0,0,1,0,1,01-04-2016,0,1,0,22017,22017
VHR269,Trainee Dealer,0,0,0,1,0,0,0,1,01-03-2016,0,1,0,42017,42017
VHR269,Trainee Dealer,0,0,0,1,0,0,0,1,01-03-2016,0,1,0,32017,32017
VHR269,Trainee Dealer,0,0,0,1,0,0,0,1,01-03-2016,0,1,0,12017,12017
VHR269,Trainee Dealer,0,0,0,0,0,1,0,1,01-03-2016,0,1,0,32017,32017
VHR269,Trainee Dealer,0,0,0,1,0,0,0,1,01-03-2016,0,1,0,32017,32017
VHR270,Trainee Dealer,0,0,0,1,0,0,0,1,08-02-2016,0,1,0,52017,52017
VHR270,Trainee Dealer,0,0,0,1,0,0,0,1,08-02-2016,0,1,0,52017,52017
VHR271,Trainee Dealer,0,0,0,0,0,0,1,1,09-02-2016,1,0,0,12017,12017
VHR271,Trainee Dealer,0,0,0,0,0,0,1,2,09-02-2016,1,0,0,12017,12017
VHR271,Trainee Dealer,1,0,0,0,0,0,0,1,09-02-2016,1,0,0,22017,22017
VHR271,Trainee Dealer,1,0,0,0,0,0,0,1,09-02-2016,1,0,0,22017,22017
VHR271,Trainee Dealer,1,0,0,0,0,0,0,1,09-02-2016,1,0,0,42017,42017
VHR271,Trainee Dealer,1,0,0,0,0,0,0,1,09-02-2016,1,0,0,42017,42017
VHR271,Trainee Dealer,1,0,0,0,0,0,0,1,09-02-2016,1,0,0,52017,52017
VHR271,Trainee Dealer,1,0,0,0,0,0,0,1,09-02-2016,1,0,0,52017,52017
VHR272,Trainee Dealer,0,0,0,1,0,0,0,1,09-02-2016,0,1,0,32017,32017
VHR272,Trainee Dealer,0,0,0,1,0,0,0,1,09-02-2016,0,1,0,32017,32017
VHR272,Trainee Dealer,0,0,0,1,0,0,0,1,09-02-2016,0,1,0,32017,32017
VHR272,Trainee Dealer,0,1,0,0,0,0,0,0.5,09-02-2016,0,1,0,42017,42017
VHR272,Trainee Dealer,0,0,0,1,0,0,0,1,09-02-2016,0,1,0,122016,122016
VHR272,Trainee Dealer,0,0,0,1,0,0,0,0.5,09-02-2016,0,1,0,22017,22017
VHR272,Trainee Dealer,0,0,0,1,0,0,0,1,09-02-2016,0,1,0,12017,12017
VHR272,Trainee Dealer,0,0,0,1,0,0,0,1,09-02-2016,0,1,0,12017,12017
VHR272,Trainee Dealer,0,0,0,0,0,1,0,2,09-02-2016,0,1,0,42017,42017
VHR272,Trainee Dealer,0,0,0,0,0,1,0,5,09-02-2016,0,1,0,32017,32017
VHR272,Trainee Dealer,0,0,0,0,0,1,0,2,09-02-2016,0,1,0,12017,12017
VHR272,Trainee Dealer,0,0,0,1,0,0,0,1,09-02-2016,0,1,0,22017,22017
VHR273,Trainee Dealer,0,0,0,1,0,0,0,1,09-02-2016,0,1,0,42017,42017
VHR273,Trainee Dealer,0,0,0,1,0,0,0,0.5,09-02-2016,0,1,0,32017,32017
VHR273,Trainee Dealer,0,0,0,1,0,0,0,2,09-02-2016,0,1,0,32017,32017
VHR273,Trainee Dealer,0,0,0,1,0,0,0,1,09-02-2016,0,1,0,32017,32017
VHR273,Trainee Dealer,0,0,0,1,0,0,0,1,09-02-2016,0,1,0,12017,12017
VHR273,Trainee Dealer,0,0,0,0,0,1,0,2,09-02-2016,0,1,0,52017,52017
VHR273,Trainee Dealer,0,0,0,0,0,1,0,0.5,09-02-2016,0,1,0,52017,52017
VHR275,Trainee Dealer,0,0,0,1,0,0,0,0.5,01-07-2016,0,1,0,12017,12017
VHR275,Trainee Dealer,0,0,0,0,0,1,0,1,19-10-2015,0,1,0,12017,12017
VHR277,Trainee Dealer,0,0,0,1,0,0,0,1,12-02-2016,0,1,0,52017,52017
VHR279,Trainee Dealer,0,0,0,1,0,0,0,1,01-03-2016,0,1,0,22017,22017
VHR279,Trainee Dealer,0,0,0,1,0,0,0,0.5,01-03-2016,0,1,0,22017,22017
VHR279,Trainee Dealer,0,0,0,1,0,0,0,0.5,01-03-2016,0,1,0,22017,22017
VHR279,Trainee Dealer,0,0,0,1,0,0,0,0.5,01-03-2016,0,1,0,12017,12017
VHR279,Trainee Dealer,0,0,0,0,0,1,0,1,01-03-2016,0,1,0,52017,52017
VHR279,Trainee Dealer,0,0,0,0,0,1,0,0.5,01-03-2016,0,1,0,52017,52017
VHR279,Trainee Dealer,0,0,0,1,0,0,0,0.5,01-03-2016,0,1,0,22017,22017
VHR279,Trainee Dealer,0,0,0,0,0,1,0,5,01-03-2016,0,1,0,32017,32017
VHR276,Trainee Dealer,0,0,0,0,0,0,1,0.5,12-02-2016,0,1,0,42017,42017
VHR276,Trainee Dealer,0,0,0,0,0,0,1,0.5,12-02-2016,0,1,0,22017,22017
VHR276,Trainee Dealer,0,0,0,1,0,0,0,0.5,12-02-2016,0,1,0,32017,32017
VHR276,Trainee Dealer,0,0,0,1,0,0,0,0.5,12-02-2016,0,1,0,32017,32017
VHR276,Trainee Dealer,0,0,0,1,0,0,0,0.5,12-02-2016,0,1,0,52017,52017
VHR276,Trainee Dealer,0,0,0,1,0,0,0,0.5,12-02-2016,0,1,0,12017,12017
VHR276,Trainee Dealer,0,0,0,0,0,1,0,11,12-02-2016,0,1,0,52017,52017
VHR276,Trainee Dealer,0,0,0,0,0,1,0,1,12-02-2016,0,1,0,22017,22017
VHR276,Trainee Dealer,0,0,0,0,0,1,0,0.5,12-02-2016,0,1,0,22017,22017
VHR276,Trainee Dealer,0,0,0,0,0,1,0,1,12-02-2016,0,1,0,22017,22017
VHR276,Trainee Dealer,0,0,0,1,0,0,0,0.5,12-02-2016,0,1,0,32017,32017
VHR280,Trainee Dealer,0,0,0,1,0,0,0,1,15-02-2016,0,1,0,32017,32017
VHR280,Trainee Dealer,0,0,0,0,0,1,0,1,15-02-2016,0,1,0,42017,42017
VHR280,Trainee Dealer,0,0,0,1,0,0,0,1,15-02-2016,0,1,0,22017,22017
VHR281,Trainee Dealer,0,0,0,1,0,0,0,1,01-07-2016,0,1,0,52017,52017
VHR281,Trainee Dealer,0,0,0,1,0,0,0,0.5,01-07-2016,0,1,0,52017,52017
VHR281,Trainee Dealer,0,0,0,1,0,0,0,1,01-07-2016,0,1,0,22017,22017
VHR281,Trainee Dealer,0,0,0,1,0,0,0,1,01-07-2016,0,1,0,12017,12017
FXI137,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-06-2016,0,1,0,12017,12017
FXI137,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-06-2016,0,1,0,32017,32017
FXI137,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-06-2016,0,1,0,32017,32017
FXI137,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,01-06-2016,0,1,0,42017,42017
FXI137,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-06-2016,0,1,0,22017,22017
FXI137,Intern - Big Data Analytics,0,0,0,0,0,1,0,3,01-06-2016,0,1,0,22017,22017
FXI137,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,01-06-2016,0,1,0,52017,52017
FXI140,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-06-2016,0,1,0,42017,42017
FXI140,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-06-2016,0,1,0,12017,12017
FXI140,Intern - Big Data Analytics,0,0,0,0,0,0,1,5,01-06-2016,1,0,0,12017,12017
FXI140,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,01-06-2016,1,0,0,22017,22017
FXI140,Intern - Big Data Analytics,1,0,0,0,0,0,0,2,01-06-2016,1,0,0,22017,22017
FXI140,Intern - Big Data Analytics,0,0,0,0,0,0,1,8,01-06-2016,1,0,0,32017,32017
FXI140,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,01-06-2016,1,0,0,42017,42017
FXI140,Intern - Big Data Analytics,1,0,0,0,0,0,0,2,01-06-2016,1,0,0,42017,42017
FXI140,Intern - Big Data Analytics,0,0,0,0,0,0,1,1,01-06-2016,1,0,0,52017,52017
FXI140,Intern - Big Data Analytics,0,0,0,0,0,0,1,14,01-06-2016,1,0,0,52017,52017
FXI147,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-07-2016,0,1,0,42017,42017
FXI147,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-07-2016,0,1,0,42017,42017
FXI147,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-07-2016,0,1,0,22017,22017
FXI147,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-07-2016,0,1,0,12017,12017
FXI147,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-07-2016,0,1,0,32017,32017
FXI147,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-07-2016,0,1,0,52017,52017
FXI147,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-07-2016,0,1,0,42017,42017
FXI147,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,01-07-2016,0,1,0,22017,22017
FXI147,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,01-07-2016,0,1,0,32017,32017
FXI153,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-07-2016,0,1,0,42017,42017
FXI153,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-07-2016,0,1,0,52017,52017
FXI153,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,01-07-2016,0,1,0,32017,32017
FXI153,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,01-07-2016,0,1,0,52017,52017
FXI153,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,01-07-2016,0,1,0,52017,52017
FXI158,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-08-2016,0,1,0,32017,32017
FXI158,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-08-2016,0,0,1,22017,22017
FXI158,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,01-08-2016,1,0,0,12017,12017
FXI158,Intern - Big Data Analytics,1,0,0,0,0,0,0,0.5,01-08-2016,1,0,0,12017,12017
FXI158,Intern - Big Data Analytics,1,0,0,0,0,0,0,2,01-08-2016,1,0,0,12017,12017
FXI158,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,01-08-2016,1,0,0,12017,12017
FXI158,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,01-08-2016,1,0,0,22017,22017
FXI159,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-08-2016,0,1,0,22017,22017
FXI159,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-08-2016,0,1,0,12017,12017
FXI159,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,01-08-2016,0,1,0,32017,32017
FXI159,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-08-2016,0,1,0,52017,52017
FXI159,Intern - Big Data Analytics,0,0,0,0,0,1,0,4,01-08-2016,0,1,0,52017,52017
FXI189,Intern - Big Data Analytics,1,0,0,0,0,0,0,1,15-12-2016,1,0,0,42017,42017
FXI160,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,05-12-2016,0,1,0,12017,12017
FXI160,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,12017,12017
FXI160,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,52017,52017
FXI160,Intern - Big Data Analytics,0,0,0,0,0,1,0,3.5,05-12-2016,0,1,0,32017,32017
FXI160,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,05-12-2016,0,1,0,32017,32017
FXI161,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,22017,22017
FXI161,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,12017,12017
FXI161,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,32017,32017
FXI161,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-12-2016,0,1,0,52017,52017
FXI161,Intern - Big Data Analytics,0,0,0,0,0,1,0,12,01-12-2016,0,1,0,42017,42017
FXI161,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-12-2016,0,1,0,22017,22017
FXI161,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-12-2016,0,1,0,22017,22017
FXI161,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,01-12-2016,0,1,0,12017,12017
FXI161,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,01-12-2016,0,1,0,32017,32017
FXI161,Intern - Big Data Analytics,0,0,0,0,0,1,0,3,01-12-2016,0,1,0,52017,52017
FXI161,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-12-2016,0,0,1,32017,32017
FXI162,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,12017,12017
FXI162,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-12-2016,0,1,0,32017,32017
FXI162,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,01-12-2016,0,1,0,42017,42017
FXI162,Intern - Big Data Analytics,0,0,0,1,0,0,0,2,01-12-2016,0,1,0,52017,52017
FXI166,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-12-2016,0,1,0,42017,42017
FXI166,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,12017,12017
FXI166,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,12017,12017
FXI166,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,52017,52017
FXI166,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,01-12-2016,0,1,0,42017,42017
FXI166,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,01-12-2016,0,1,0,22017,22017
FXI166,Intern - Big Data Analytics,0,0,0,0,0,1,0,6,01-12-2016,0,1,0,32017,32017
FXI166,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-12-2016,0,1,0,52017,52017
FXI165,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-12-2016,0,1,0,42017,42017
FXI165,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,42017,42017
FXI165,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,22017,22017
FXI165,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,12017,12017
FXI165,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-12-2016,0,1,0,32017,32017
FXI165,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-12-2016,0,1,0,32017,32017
FXI165,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,01-12-2016,0,1,0,22017,22017
FXI165,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-12-2016,0,0,1,22017,22017
FXI167,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,42017,42017
FXI167,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,42017,42017
FXI167,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,32017,32017
FXI167,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,52017,52017
FXI164,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,42017,42017
FXI164,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,42017,42017
FXI164,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-12-2016,0,1,0,32017,32017
FXI164,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-12-2016,0,1,0,42017,42017
FXI169,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,42017,42017
FXI169,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,22017,22017
FXI169,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,32017,32017
FXI169,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,32017,32017
FXI169,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,32017,32017
FXI169,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,52017,52017
FXI169,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,05-12-2016,0,1,0,22017,22017
FXI169,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,05-12-2016,0,1,0,32017,32017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,42017,42017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,12017,12017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,05-12-2016,0,1,0,32017,32017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,32017,32017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,32017,32017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,05-12-2016,0,1,0,52017,52017
FXI168,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,05-12-2016,0,1,0,52017,52017
FXI168,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,05-12-2016,0,1,0,22017,22017
FXI171,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,42017,42017
FXI171,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,42017,42017
FXI171,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,12017,12017
FXI171,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,01-12-2016,0,1,0,12017,12017
FXI171,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,32017,32017
FXI171,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,01-12-2016,0,1,0,52017,52017
FXI171,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-12-2016,0,1,0,22017,22017
FXI171,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-12-2016,0,1,0,22017,22017
FXI171,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,01-12-2016,0,1,0,12017,12017
FXI171,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,01-12-2016,0,1,0,52017,52017
FXI172,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-12-2016,0,1,0,22017,22017
FXI172,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-12-2016,0,1,0,12017,12017
FXI172,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-12-2016,0,1,0,32017,32017
FXI172,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-12-2016,0,1,0,52017,52017
FXI172,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,02-12-2016,0,1,0,52017,52017
FXI172,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-12-2016,0,1,0,32017,32017
FXI172,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,02-12-2016,0,1,0,32017,32017
FXI172,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,02-12-2016,0,1,0,32017,32017
FXI172,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-12-2016,0,1,0,52017,52017
FXI172,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,02-12-2016,0,1,0,52017,52017
FXI172,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,02-12-2016,0,0,1,52017,52017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,42017,42017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,42017,42017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,42017,42017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,12017,12017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,12017,12017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI173,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,52017,52017
FXI185,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,22017,22017
FXI185,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,12017,12017
FXI185,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,12017,12017
FXI185,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,32017,32017
FXI185,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,08-12-2016,0,1,0,42017,42017
FXI185,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,52017,52017
FXI185,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,52017,52017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,42017,42017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,42017,42017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,42017,42017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,22017,22017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,0.5,08-12-2016,0,1,0,12017,12017
FXI174,Intern - Big Data Analytics,0,0,0,1,0,0,0,1,08-12-2016,0,1,0,52017,52017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,22017,22017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,22017,22017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,0.5,08-12-2016,0,1,0,22017,22017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,12017,12017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,1,08-12-2016,0,1,0,12017,12017
FXI174,Intern - Big Data Analytics,0,0,0,0,0,1,0,2,08-12-2016,0,1,0,32017,32017
