"Employee.ID","Designation","Type.of.Leave_Absent","Type.of.Leave_Casual Leave","Type.of.Leave_Casual Leave Confirmed COE","Type.of.Leave_Earned Leave","Type.of.Leave_Earned Leave Confirmed COE","Type.of.Leave_LWP","Type.of.Leave_Sick Leave","Leave.applied.for.no..of.days","Leave.Dates.From","Leave.Dates.to","Date.of.joining.the.company","Status.of.Leave_Absent","Status.of.Leave_Approved","Status.of.Leave_Rejected","Leave.Dates.From.Date","Leave.Dates.From.Month","Leave.Dates.From.Year","Leave.Dates.to.Date","Leave.Dates.to.Month","Leave.Dates.to.Year","From.my","To.my"
"VHR256","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-04-10,2017-04-10,2016-02-08,0,1,0,10,4,2017,10,4,2017,42017,42017
"VHR256","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-04-18,2017-04-18,2016-02-08,0,1,0,18,4,2017,18,4,2017,42017,42017
"VHR256","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-04-21,2017-04-21,2016-02-08,0,1,0,21,4,2017,21,4,2017,42017,42017
"VHR256","Trainee Dealer",0,0,0,1,0,0,0,1,2017-04-25,2017-04-25,2016-02-08,0,1,0,25,4,2017,25,4,2017,42017,42017
"VHR256","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-23,2017-03-24,2016-02-08,0,1,0,23,3,2017,24,3,2017,32017,32017
"VHR256","Trainee Dealer",0,1,0,0,0,0,0,0.5,2017-04-03,2017-04-03,2016-02-08,0,1,0,3,4,2017,3,4,2017,42017,42017
"VHR256","Trainee Dealer",0,1,0,0,0,0,0,0.5,2017-04-13,2017-04-13,2016-02-08,0,1,0,13,4,2017,13,4,2017,42017,42017
"VHR256","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-02-07,2017-02-07,2016-02-08,0,1,0,7,2,2017,7,2,2017,22017,22017
"VHR256","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-09,2017-01-09,2016-02-08,0,1,0,9,1,2017,9,1,2017,12017,12017
"VHR256","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-01-10,2017-01-10,2016-02-08,0,1,0,10,1,2017,10,1,2017,12017,12017
"VHR256","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-12,2017-01-12,2016-02-08,0,1,0,12,1,2017,12,1,2017,12017,12017
"VHR256","Trainee Dealer",0,0,0,0,0,1,0,1,2017-01-16,2017-01-17,2016-02-08,0,1,0,16,1,2017,17,1,2017,12017,12017
"VHR256","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-01-20,2017-01-20,2016-02-08,0,1,0,20,1,2017,20,1,2017,12017,12017
"VHR256","Trainee Dealer",0,0,0,0,0,1,0,1,2017-01-25,2017-01-27,2016-02-08,0,1,0,25,1,2017,27,1,2017,12017,12017
"VHR256","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-02-20,2017-02-20,2016-02-08,0,1,0,20,2,2017,20,2,2017,22017,22017
"VHR258","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-04-11,2017-04-11,2016-07-01,0,1,0,11,4,2017,11,4,2017,42017,42017
"VHR258","Trainee Dealer",0,0,0,1,0,0,0,1,2017-04-20,2017-04-20,2016-07-01,0,1,0,20,4,2017,20,4,2017,42017,42017
"VHR258","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-03-02,2017-03-02,2016-07-01,0,1,0,2,3,2017,2,3,2017,32017,32017
"VHR258","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-03-03,2017-03-03,2016-07-01,0,1,0,3,3,2017,3,3,2017,32017,32017
"VHR258","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-17,2017-03-17,2016-07-01,0,1,0,17,3,2017,17,3,2017,32017,32017
"VHR258","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-02,2017-01-02,2016-07-01,0,1,0,2,1,2017,2,1,2017,12017,12017
"VHR258","Trainee Dealer",0,0,0,0,0,1,0,3,2017-03-20,2017-03-22,2016-07-01,0,1,0,20,3,2017,22,3,2017,32017,32017
"VHR258","Trainee Dealer",0,0,0,0,0,1,0,1,2017-05-02,2017-05-02,2016-07-01,0,1,0,2,5,2017,2,5,2017,52017,52017
"VHR258","Trainee Dealer",0,0,0,0,0,1,0,2,2017-05-17,2017-05-19,2016-07-01,0,1,0,17,5,2017,19,5,2017,52017,52017
"VHR258","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-05-22,2017-05-22,2016-07-01,0,1,0,22,5,2017,22,5,2017,52017,52017
"VHR258","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-01-06,2017-01-06,2016-07-01,0,1,0,6,1,2017,6,1,2017,12017,12017
"VHR258","Trainee Dealer",0,0,0,0,0,1,0,1,2017-01-16,2017-01-16,2016-07-01,0,1,0,16,1,2017,16,1,2017,12017,12017
"VHR258","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-01-20,2017-01-20,2016-07-01,0,1,0,20,1,2017,20,1,2017,12017,12017
"VHR258","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-01-31,2017-01-31,2016-07-01,0,1,0,31,1,2017,31,1,2017,12017,12017
"VHR258","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-02-17,2017-02-17,2016-07-01,0,1,0,17,2,2017,17,2,2017,22017,22017
"VHR259","Trainee Dealer",0,0,0,1,0,0,0,1,2017-04-10,2017-04-10,2016-07-01,0,1,0,10,4,2017,10,4,2017,42017,42017
"VHR259","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-10,2017-03-10,2016-07-01,0,1,0,10,3,2017,10,3,2017,32017,32017
"VHR259","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-03-22,2017-03-22,2016-07-01,0,1,0,22,3,2017,22,3,2017,32017,32017
"VHR259","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-28,2017-03-28,2016-07-01,0,1,0,28,3,2017,28,3,2017,32017,32017
"VHR259","Trainee Dealer",0,1,0,0,0,0,0,0.5,2017-04-05,2017-04-05,2016-07-01,0,1,0,5,4,2017,5,4,2017,42017,42017
"VHR259","Trainee Dealer",0,0,0,1,0,0,0,0.5,2016-12-23,2016-12-23,2016-07-01,0,1,0,23,12,2016,23,12,2016,122016,122016
"VHR259","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-02-07,2017-02-07,2016-07-01,0,1,0,7,2,2017,7,2,2017,22017,22017
"VHR259","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-02,2017-01-03,2016-07-01,0,1,0,2,1,2017,3,1,2017,12017,12017
"VHR259","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-05-04,2017-05-04,2016-07-01,0,1,0,4,5,2017,4,5,2017,52017,52017
"VHR259","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-01-09,2017-01-09,2016-07-01,0,1,0,9,1,2017,9,1,2017,12017,12017
"VHR260","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-04-13,2017-04-13,2016-06-01,0,1,0,13,4,2017,13,4,2017,42017,42017
"VHR260","Trainee Dealer",0,0,0,1,0,0,0,1,2017-04-17,2017-04-17,2016-06-01,0,1,0,17,4,2017,17,4,2017,42017,42017
"VHR260","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-08,2017-03-08,2016-06-01,0,1,0,8,3,2017,8,3,2017,32017,32017
"VHR260","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-03-16,2017-03-16,2016-06-01,0,1,0,16,3,2017,16,3,2017,32017,32017
"VHR260","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-05-08,2017-05-08,2016-06-01,0,1,0,8,5,2017,8,5,2017,52017,52017
"VHR260","Trainee Dealer",0,0,0,0,0,1,0,3,2017-05-09,2017-05-11,2016-06-01,0,1,0,9,5,2017,11,5,2017,52017,52017
"VHR260","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-02-01,2017-02-01,2016-06-01,0,1,0,1,2,2017,1,2,2017,22017,22017
"VHR260","Trainee Dealer",0,0,0,0,0,1,0,2,2017-02-13,2017-02-14,2016-06-01,0,1,0,13,2,2017,14,2,2017,22017,22017
"VHR263","Trainee Dealer",0,0,0,1,0,0,0,1,2017-04-04,2017-04-04,2016-01-25,0,1,0,4,4,2017,4,4,2017,42017,42017
"VHR263","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-04-05,2017-04-05,2016-01-25,0,1,0,5,4,2017,5,4,2017,42017,42017
"VHR263","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-04-13,2017-04-13,2016-01-25,0,1,0,13,4,2017,13,4,2017,42017,42017
"VHR263","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-04-18,2017-04-18,2016-01-25,0,1,0,18,4,2017,18,4,2017,42017,42017
"VHR263","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-04-18,2017-04-18,2016-01-25,0,1,0,18,4,2017,18,4,2017,42017,42017
"VHR263","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-03-16,2017-03-16,2016-01-25,0,1,0,16,3,2017,16,3,2017,32017,32017
"VHR263","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-05,2017-01-05,2016-01-25,0,1,0,5,1,2017,5,1,2017,12017,12017
"VHR263","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-05,2017-01-05,2016-01-25,0,1,0,5,1,2017,5,1,2017,12017,12017
"VHR263","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-06,2017-01-06,2016-01-25,0,1,0,6,1,2017,6,1,2017,12017,12017
"VHR263","Trainee Dealer",0,0,0,0,0,1,0,1,2017-05-03,2017-05-03,2016-01-25,0,1,0,3,5,2017,3,5,2017,52017,52017
"VHR263","Trainee Dealer",0,0,0,0,0,1,0,1,2017-05-15,2017-05-15,2016-01-25,0,1,0,15,5,2017,15,5,2017,52017,52017
"VHR263","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-02-15,2017-02-15,2016-01-25,0,1,0,15,2,2017,15,2,2017,22017,22017
"VHR263","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-02-15,2017-02-15,2016-01-25,0,1,0,15,2,2017,15,2,2017,22017,22017
"VHR263","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-02-22,2017-02-22,2016-01-25,0,1,0,22,2,2017,22,2,2017,22017,22017
"VHR263","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-02-22,2017-02-22,2016-01-25,0,1,0,22,2,2017,22,2,2017,22017,22017
"VHR263","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-01-23,2017-01-23,2016-01-25,0,1,0,23,1,2017,23,1,2017,12017,12017
"VHR263","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-01-23,2017-01-23,2016-01-25,0,1,0,23,1,2017,23,1,2017,12017,12017
"VHR263","Trainee Dealer",0,0,0,1,0,0,0,1,2017-02-22,2017-02-22,2016-01-25,0,1,0,22,2,2017,22,2,2017,22017,22017
"VHR264","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-02-20,2017-02-20,2016-02-10,1,0,0,20,2,2017,20,2,2017,22017,22017
"VHR264","Trainee Dealer",0,0,0,1,0,0,0,1,2017-04-25,2017-04-25,2016-02-10,1,0,0,25,4,2017,25,4,2017,42017,42017
"VHR264","Trainee Dealer",0,0,0,1,0,0,0,1,2017-04-28,2017-04-28,2016-02-10,1,0,0,28,4,2017,28,4,2017,42017,42017
"VHR264","Trainee Dealer",0,0,0,0,0,1,0,1,2017-05-10,2017-05-10,2016-02-10,1,0,0,10,5,2017,10,5,2017,52017,52017
"VHR264","Trainee Dealer",0,1,0,0,0,0,0,0.5,2017-05-15,2017-05-15,2016-02-10,1,0,0,15,5,2017,15,5,2017,52017,52017
"VHR265","Trainee Dealer",0,0,0,0,0,0,1,1,2017-04-12,2017-04-12,2016-04-01,0,1,0,12,4,2017,12,4,2017,42017,42017
"VHR265","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-30,2017-03-30,2016-04-01,0,1,0,30,3,2017,30,3,2017,32017,32017
"VHR265","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-30,2017-03-30,2016-04-01,0,1,0,30,3,2017,30,3,2017,32017,32017
"VHR265","Trainee Dealer",0,1,0,0,0,0,0,0.5,2017-05-09,2017-05-09,2016-04-01,0,1,0,9,5,2017,9,5,2017,52017,52017
"VHR265","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-02-03,2017-02-03,2016-04-01,0,1,0,3,2,2017,3,2,2017,22017,22017
"VHR265","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-06,2017-01-06,2016-04-01,0,1,0,6,1,2017,6,1,2017,12017,12017
"VHR265","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-17,2017-01-17,2016-04-01,0,1,0,17,1,2017,17,1,2017,12017,12017
"VHR265","Trainee Dealer",0,0,0,0,0,1,0,1,2017-03-09,2017-03-09,2016-04-01,0,1,0,9,3,2017,9,3,2017,32017,32017
"VHR265","Trainee Dealer",0,0,0,0,0,1,0,3,2017-05-22,2017-05-24,2016-04-01,0,1,0,22,5,2017,24,5,2017,52017,52017
"VHR265","Trainee Dealer",0,0,0,0,0,1,0,1,2017-02-13,2017-02-13,2016-04-01,0,1,0,13,2,2017,13,2,2017,22017,22017
"VHR265","Trainee Dealer",0,0,0,0,0,1,0,2,2017-02-14,2017-02-15,2016-04-01,0,1,0,14,2,2017,15,2,2017,22017,22017
"VHR265","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-02-16,2017-02-16,2016-04-01,0,1,0,16,2,2017,16,2,2017,22017,22017
"VHR267","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-04-21,2017-04-21,2016-04-01,0,1,0,21,4,2017,21,4,2017,42017,42017
"VHR267","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-23,2017-03-23,2016-04-01,0,1,0,23,3,2017,23,3,2017,32017,32017
"VHR267","Trainee Dealer",0,0,0,1,0,0,0,3,2017-05-08,2017-05-10,2016-04-01,0,1,0,8,5,2017,10,5,2017,52017,52017
"VHR267","Trainee Dealer",0,0,0,1,0,0,0,1,2017-02-01,2017-02-01,2016-04-01,0,1,0,1,2,2017,1,2,2017,22017,22017
"VHR267","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-02,2017-01-02,2016-04-01,0,1,0,2,1,2017,2,1,2017,12017,12017
"VHR267","Trainee Dealer",0,0,0,0,0,1,0,2,2017-05-02,2017-05-03,2016-04-01,0,1,0,2,5,2017,3,5,2017,52017,52017
"VHR267","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-01-20,2017-01-20,2016-04-01,0,1,0,20,1,2017,20,1,2017,12017,12017
"VHR267","Trainee Dealer",0,0,0,0,0,1,0,1,2017-02-20,2017-02-20,2016-04-01,0,1,0,20,2,2017,20,2,2017,22017,22017
"VHR269","Trainee Dealer",0,0,0,1,0,0,0,1,2017-04-17,2017-04-17,2016-03-01,0,1,0,17,4,2017,17,4,2017,42017,42017
"VHR269","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-03,2017-03-03,2016-03-01,0,1,0,3,3,2017,3,3,2017,32017,32017
"VHR269","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-27,2017-01-27,2016-03-01,0,1,0,27,1,2017,27,1,2017,12017,12017
"VHR269","Trainee Dealer",0,0,0,0,0,1,0,1,2017-03-29,2017-03-29,2016-03-01,0,1,0,29,3,2017,29,3,2017,32017,32017
"VHR269","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-01,2017-03-01,2016-03-01,0,1,0,1,3,2017,1,3,2017,32017,32017
"VHR270","Trainee Dealer",0,0,0,1,0,0,0,1,2017-05-12,2017-05-12,2016-02-08,0,1,0,12,5,2017,12,5,2017,52017,52017
"VHR270","Trainee Dealer",0,0,0,1,0,0,0,1,2017-05-22,2017-05-22,2016-02-08,0,1,0,22,5,2017,22,5,2017,52017,52017
"VHR271","Trainee Dealer",0,0,0,0,0,0,1,1,2017-01-06,2017-01-06,2016-02-09,1,0,0,6,1,2017,6,1,2017,12017,12017
"VHR271","Trainee Dealer",0,0,0,0,0,0,1,2,2017-01-12,2017-01-13,2016-02-09,1,0,0,12,1,2017,13,1,2017,12017,12017
"VHR271","Trainee Dealer",1,0,0,0,0,0,0,1,2017-02-16,2017-02-16,2016-02-09,1,0,0,16,2,2017,16,2,2017,22017,22017
"VHR271","Trainee Dealer",1,0,0,0,0,0,0,1,2017-02-28,2017-02-28,2016-02-09,1,0,0,28,2,2017,28,2,2017,22017,22017
"VHR271","Trainee Dealer",1,0,0,0,0,0,0,1,2017-04-18,2017-04-18,2016-02-09,1,0,0,18,4,2017,18,4,2017,42017,42017
"VHR271","Trainee Dealer",1,0,0,0,0,0,0,1,2017-04-24,2017-04-24,2016-02-09,1,0,0,24,4,2017,24,4,2017,42017,42017
"VHR271","Trainee Dealer",1,0,0,0,0,0,0,1,2017-05-09,2017-05-09,2016-02-09,1,0,0,9,5,2017,9,5,2017,52017,52017
"VHR271","Trainee Dealer",1,0,0,0,0,0,0,1,2017-05-15,2017-05-15,2016-02-09,1,0,0,15,5,2017,15,5,2017,52017,52017
"VHR272","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-31,2017-03-31,2016-02-09,0,1,0,31,3,2017,31,3,2017,32017,32017
"VHR272","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-31,2017-03-31,2016-02-09,0,1,0,31,3,2017,31,3,2017,32017,32017
"VHR272","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-31,2017-03-31,2016-02-09,0,1,0,31,3,2017,31,3,2017,32017,32017
"VHR272","Trainee Dealer",0,1,0,0,0,0,0,0.5,2017-04-17,2017-04-17,2016-02-09,0,1,0,17,4,2017,17,4,2017,42017,42017
"VHR272","Trainee Dealer",0,0,0,1,0,0,0,1,2016-12-23,2016-12-23,2016-02-09,0,1,0,23,12,2016,23,12,2016,122016,122016
"VHR272","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-02-16,2017-02-16,2016-02-09,0,1,0,16,2,2017,16,2,2017,22017,22017
"VHR272","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-09,2017-01-09,2016-02-09,0,1,0,9,1,2017,9,1,2017,12017,12017
"VHR272","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-18,2017-01-18,2016-02-09,0,1,0,18,1,2017,18,1,2017,12017,12017
"VHR272","Trainee Dealer",0,0,0,0,0,1,0,2,2017-04-19,2017-04-20,2016-02-09,0,1,0,19,4,2017,20,4,2017,42017,42017
"VHR272","Trainee Dealer",0,0,0,0,0,1,0,5,2017-03-06,2017-03-10,2016-02-09,0,1,0,6,3,2017,10,3,2017,32017,32017
"VHR272","Trainee Dealer",0,0,0,0,0,1,0,2,2017-01-27,2017-01-30,2016-02-09,0,1,0,27,1,2017,30,1,2017,12017,12017
"VHR272","Trainee Dealer",0,0,0,1,0,0,0,1,2017-02-13,2017-02-13,2016-02-09,0,1,0,13,2,2017,13,2,2017,22017,22017
"VHR273","Trainee Dealer",0,0,0,1,0,0,0,1,2017-04-17,2017-04-17,2016-02-09,0,1,0,17,4,2017,17,4,2017,42017,42017
"VHR273","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-03-16,2017-03-16,2016-02-09,0,1,0,16,3,2017,16,3,2017,32017,32017
"VHR273","Trainee Dealer",0,0,0,1,0,0,0,2,2017-03-20,2017-03-21,2016-02-09,0,1,0,20,3,2017,21,3,2017,32017,32017
"VHR273","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-22,2017-03-22,2016-02-09,0,1,0,22,3,2017,22,3,2017,32017,32017
"VHR273","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-02,2017-01-02,2016-02-09,0,1,0,2,1,2017,2,1,2017,12017,12017
"VHR273","Trainee Dealer",0,0,0,0,0,1,0,2,2017-05-09,2017-05-10,2016-02-09,0,1,0,9,5,2017,10,5,2017,52017,52017
"VHR273","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-05-24,2017-05-24,2016-02-09,0,1,0,24,5,2017,24,5,2017,52017,52017
"VHR275","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-01-02,2017-01-02,2016-07-01,0,1,0,2,1,2017,2,1,2017,12017,12017
"VHR275","Trainee Dealer",0,0,0,0,0,1,0,1,2017-01-26,2017-01-26,2015-10-19,0,1,0,26,1,2017,26,1,2017,12017,12017
"VHR277","Trainee Dealer",0,0,0,1,0,0,0,1,2017-05-17,2017-05-17,2016-02-12,0,1,0,17,5,2017,17,5,2017,52017,52017
"VHR279","Trainee Dealer",0,0,0,1,0,0,0,1,2017-02-06,2017-02-06,2016-03-01,0,1,0,6,2,2017,6,2,2017,22017,22017
"VHR279","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-02-07,2017-02-07,2016-03-01,0,1,0,7,2,2017,7,2,2017,22017,22017
"VHR279","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-02-15,2017-02-15,2016-03-01,0,1,0,15,2,2017,15,2,2017,22017,22017
"VHR279","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-01-09,2017-01-09,2016-03-01,0,1,0,9,1,2017,9,1,2017,12017,12017
"VHR279","Trainee Dealer",0,0,0,0,0,1,0,1,2017-05-15,2017-05-15,2016-03-01,0,1,0,15,5,2017,15,5,2017,52017,52017
"VHR279","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-05-17,2017-05-17,2016-03-01,0,1,0,17,5,2017,17,5,2017,52017,52017
"VHR279","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-02-10,2017-02-10,2016-03-01,0,1,0,10,2,2017,10,2,2017,22017,22017
"VHR279","Trainee Dealer",0,0,0,0,0,1,0,5,2017-03-01,2017-03-07,2016-03-01,0,1,0,1,3,2017,7,3,2017,32017,32017
"VHR276","Trainee Dealer",0,0,0,0,0,0,1,0.5,2017-04-12,2017-04-12,2016-02-12,0,1,0,12,4,2017,12,4,2017,42017,42017
"VHR276","Trainee Dealer",0,0,0,0,0,0,1,0.5,2017-02-23,2017-02-23,2016-02-12,0,1,0,23,2,2017,23,2,2017,22017,22017
"VHR276","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-03-22,2017-03-22,2016-02-12,0,1,0,22,3,2017,22,3,2017,32017,32017
"VHR276","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-03-23,2017-03-23,2016-02-12,0,1,0,23,3,2017,23,3,2017,32017,32017
"VHR276","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-05-08,2017-05-08,2016-02-12,0,1,0,8,5,2017,8,5,2017,52017,52017
"VHR276","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-01-30,2017-01-30,2016-02-12,0,1,0,30,1,2017,30,1,2017,12017,12017
"VHR276","Trainee Dealer",0,0,0,0,0,1,0,11,2017-05-16,2017-05-30,2016-02-12,0,1,0,16,5,2017,30,5,2017,52017,52017
"VHR276","Trainee Dealer",0,0,0,0,0,1,0,1,2017-02-03,2017-02-03,2016-02-12,0,1,0,3,2,2017,3,2,2017,22017,22017
"VHR276","Trainee Dealer",0,0,0,0,0,1,0,0.5,2017-02-09,2017-02-09,2016-02-12,0,1,0,9,2,2017,9,2,2017,22017,22017
"VHR276","Trainee Dealer",0,0,0,0,0,1,0,1,2017-02-16,2017-02-16,2016-02-12,0,1,0,16,2,2017,16,2,2017,22017,22017
"VHR276","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-03-02,2017-03-02,2016-02-12,0,1,0,2,3,2017,2,3,2017,32017,32017
"VHR280","Trainee Dealer",0,0,0,1,0,0,0,1,2017-03-31,2017-03-31,2016-02-15,0,1,0,31,3,2017,31,3,2017,32017,32017
"VHR280","Trainee Dealer",0,0,0,0,0,1,0,1,2017-04-17,2017-04-17,2016-02-15,0,1,0,17,4,2017,17,4,2017,42017,42017
"VHR280","Trainee Dealer",0,0,0,1,0,0,0,1,2017-02-24,2017-02-24,2016-02-15,0,1,0,24,2,2017,24,2,2017,22017,22017
"VHR281","Trainee Dealer",0,0,0,1,0,0,0,1,2017-05-02,2017-05-02,2016-07-01,0,1,0,2,5,2017,2,5,2017,52017,52017
"VHR281","Trainee Dealer",0,0,0,1,0,0,0,0.5,2017-05-18,2017-05-18,2016-07-01,0,1,0,18,5,2017,18,5,2017,52017,52017
"VHR281","Trainee Dealer",0,0,0,1,0,0,0,1,2017-02-10,2017-02-10,2016-07-01,0,1,0,10,2,2017,10,2,2017,22017,22017
"VHR281","Trainee Dealer",0,0,0,1,0,0,0,1,2017-01-23,2017-01-23,2016-07-01,0,1,0,23,1,2017,23,1,2017,12017,12017
"FXI137","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-01-27,2017-01-27,2016-06-01,0,1,0,27,1,2017,27,1,2017,12017,12017
"FXI137","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-03-14,2017-03-14,2016-06-01,0,1,0,14,3,2017,14,3,2017,32017,32017
"FXI137","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-21,2017-03-21,2016-06-01,0,1,0,21,3,2017,21,3,2017,32017,32017
"FXI137","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-04-03,2017-04-03,2016-06-01,0,1,0,3,4,2017,3,4,2017,42017,42017
"FXI137","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-02-01,2017-02-01,2016-06-01,0,1,0,1,2,2017,1,2,2017,22017,22017
"FXI137","Intern - Big Data Analytics",0,0,0,0,0,1,0,3,2017-02-13,2017-02-15,2016-06-01,0,1,0,13,2,2017,15,2,2017,22017,22017
"FXI137","Intern - Big Data Analytics",0,0,0,0,0,1,0,2,2017-05-02,2017-05-03,2016-06-01,0,1,0,2,5,2017,3,5,2017,52017,52017
"FXI140","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-18,2017-04-18,2016-06-01,0,1,0,18,4,2017,18,4,2017,42017,42017
"FXI140","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-01-11,2017-01-11,2016-06-01,0,1,0,11,1,2017,11,1,2017,12017,12017
"FXI140","Intern - Big Data Analytics",0,0,0,0,0,0,1,5,2017-01-03,2017-01-09,2016-06-01,1,0,0,3,1,2017,9,1,2017,12017,12017
"FXI140","Intern - Big Data Analytics",1,0,0,0,0,0,0,1,2017-02-24,2017-02-24,2016-06-01,1,0,0,24,2,2017,24,2,2017,22017,22017
"FXI140","Intern - Big Data Analytics",1,0,0,0,0,0,0,2,2017-02-27,2017-02-28,2016-06-01,1,0,0,27,2,2017,28,2,2017,22017,22017
"FXI140","Intern - Big Data Analytics",0,0,0,0,0,0,1,8,2017-03-03,2017-03-14,2016-06-01,1,0,0,3,3,2017,14,3,2017,32017,32017
"FXI140","Intern - Big Data Analytics",1,0,0,0,0,0,0,1,2017-04-28,2017-04-28,2016-06-01,1,0,0,28,4,2017,28,4,2017,42017,42017
"FXI140","Intern - Big Data Analytics",1,0,0,0,0,0,0,2,2017-04-25,2017-04-26,2016-06-01,1,0,0,25,4,2017,26,4,2017,42017,42017
"FXI140","Intern - Big Data Analytics",0,0,0,0,0,0,1,1,2017-05-03,2017-05-03,2016-06-01,1,0,0,3,5,2017,3,5,2017,52017,52017
"FXI140","Intern - Big Data Analytics",0,0,0,0,0,0,1,14,2017-05-09,2017-05-26,2016-06-01,1,0,0,9,5,2017,26,5,2017,52017,52017
"FXI147","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-03,2017-04-03,2016-07-01,0,1,0,3,4,2017,3,4,2017,42017,42017
